VID,Speed,Position(X),Position(Y),LID,max,allowed
veh72,12.72564942284351,1469.4985333550871,591.3302564806801,145586617#0_0
veh73,0.0,1683.8902186786038,3413.8272728213087,663605951#0_1
veh74,12.595452000000002,723.3528041771806,3119.063731751968,25368900#0_0
veh75,20.197485994509876,2772.5680165678964,2391.9169558108115,-206889085#1_0
veh77,3.7838001300480513,2785.077093978026,567.5716283168568,:cluster_1560223404_3273797701_17_0
veh78,7.731929434724301,3822.1070838675078,196.55144811517215,-382647882_0
veh79,0.0,2327.0164906958116,764.4783971300145,206579062#0_0
veh80,10.236091907986461,3491.634836486219,1248.1194206340795,-318210361#3_0
veh81,14.418642767201693,1980.2561900976484,676.8783937910802,180239842_0
veh82,12.392233512538798,4503.090997777608,1939.6670366174465,147053824#0_0
veh83,21.80941082468058,1047.560477199621,1255.9998622643525,83708562_0
veh84,13.572140954536573,4887.566080209587,317.34347953290234,270282145_0
veh89,14.097182938356683,1800.976347679074,3172.0773660328105,97206934#0_0
veh90,14.340646755746493,5033.706222158036,2902.1102799633977,23010373_0
veh91,12.548258341965262,3576.656759643818,1400.5158242371456,670062912#0_0
veh92,8.471716778259726,1663.3334201510172,3523.61974877901,145009985#0_0
veh93,4.001226839260198,5041.494859533486,2766.7806651521464,:cluster_1591359081_1591359111_3_0
veh94,15.942942,5521.393346779537,2605.1733848870363,180797802#0_1
